"code","area","perimeter","contactWithRoad","widthContactWithRoad","numberOfNeighborhood","Geometry","HausDist","DisHausDst","CodeAppar"
"77390-New21Section-104","323.5385168499837","99.6647403687869","true","132.4308682511313","9","POLYGON ((674715.8581474217 6855097.963726703, 674732.9401518371 6855121.832668605, 674741.173448939 6855118.16547235, 674728.3937494189 6855091.871117547, 674715.8581474217 6855097.963726703), (674733.31 6855120.62, 674732.61 6855119.64, 674733.49 6855119.2, 674733.31 6855120.62), (674731.56 6855109.88, 674734.97 6855108.17, 674734.18 6855113.96, 674731.56 6855109.88))","0.0","0.0",""
"77243-New4Section-48","294.7646060828408","76.72841788741596","true","21.690588137939535","6","POLYGON ((677743.3409292658 6863704.983534885, 677733.0865047792 6863702.193999852, 677725.8056956329 6863728.95849885, 677736.0601201197 6863731.748033883, 677743.3409292658 6863704.983534885))","0.0","0.0",""
"77390-AK-Densifyed-1","4273.280423508339","273.8107109282341","true","66.3622841978449","4","POLYGON ((674358.9100619241 6855219.217388809, 674421.471 6855279.805, 674435.639 6855265.135, 674439.373 6855261.256, 674447.508 6855252.842, 674452.263 6855247.905, 674458.178 6855241.789, 674428.814 6855213.144, 674426.524 6855210.535, 674423.882 6855206.68, 674421.934 6855203.198, 674415.7410866681 6855188.379892978, 674358.9100619241 6855219.217388809))","0.0","0.0",""
"77243-New3Section-93","192.89686758166468","67.7390297904093","true","28.78860959800683","4","POLYGON ((678110.0414344441 6863974.519181389, 678119.58 6863949.22, 678119.3272420383 6863947.715633336, 678100.5724970647 6863962.538688969, 678110.0414344417 6863974.519181391, 678110.0414344441 6863974.519181389))","0.0","0.0",""
"77243-New8Section-68","541.0154022074247","125.34210023182715","true","99.89206896569686","7","POLYGON ((677775.27 6863897.85, 677776.41 6863893.99, 677770.8193162533 6863891.91300296, 677762.3488814088 6863907.401941647, 677781.7599444741 6863918.017268384, 677787.71 6863901.78, 677797.6799999996 6863904.86, 677797.68 6863904.859999999, 677797.6800000014 6863904.859999997, 677797.88 6863904.34, 677801.45 6863894.81, 677801.4499999996 6863894.81, 677800.86 6863894.59, 677784.76 6863888.57, 677784.53 6863888.48, 677783.29 6863891.84, 677784.14 6863892.15, 677781.18 6863899.77, 677781.11 6863899.94, 677776.32 6863898.19, 677775.27 6863897.85))","0.0","0.0",""
"77243-New3Section-80","536.6707107321582","95.80649626719978","true","0.9649799520051634","7","POLYGON ((677972.9947747376 6863930.392723375, 677972.0374449395 6863930.062516805, 677946.9870501356 6863949.861420832, 677948.2814461587 6863952.240489663, 677948.2814461605 6863952.2404896645, 677954.33 6863953.91, 677954.28 6863954.16, 677967.4974741867 6863958.10671685, 677984.3632706866 6863944.776616111, 677972.9947747376 6863930.392723375))","0.0","0.0",""
"77390-New17Section-307","436.87493912969467","83.75115579929157","true","66.4450283789228","7","POLYGON ((673300.5594181042 6856159.572410157, 673298.77 6856176.63, 673298.246087823 6856181.617319019, 673298.246087685 6856181.617320334, 673317.8475390086 6856183.675177077, 673320.1606440344 6856161.628987512, 673300.5594181042 6856159.572410157))","0.0","0.0",""
"77243-New8Section-126","353.34674812888295","77.24158581072159","true","15.281677104464682","4","POLYGON ((677734.9826956666 6863926.411365222, 677748.046307622 6863933.5554618025, 677759.4328119374 6863912.734232382, 677746.3691999817 6863905.590135802, 677734.9826956666 6863926.411365222))","0.0","0.0",""
"77243-New1Section-42","422.7501807388942","82.33975579450451","true","20.199866430556572","5","POLYGON ((677916.304158461 6863682.995726538, 677897.5082162414 6863676.771782198, 677890.1652298084 6863696.593733126, 677908.5159856286 6863703.391719434, 677916.3041584824 6863682.995726568, 677916.3041584897 6863682.995726548, 677916.304158461 6863682.995726538))","0.6017337873839526","29.59076139675011",
"77243-New2Section-20","366.03932044811063","101.82451041170351","true","9.56670198820739","4","POLYGON ((677974.9619380321 6863823.009270152, 677989.9 6863820.81, 678005.61 6863818.49, 678007.6 6863818.2, 678014.27 6863817.22, 678017.99 6863816.67, 678012.22 6863809.38, 678011.13 6863810.43, 678009.43 6863808.74, 678007.65 6863809.01, 677973.6584013593 6863814.160471067, 677974.9619380321 6863823.009270152))","0.0","0.0",""
"77243-New8Section-147","235.6500045255037","62.38362005421567","true","13.55256660718554","4","POLYGON ((677727.7809048691 6863951.664307452, 677739.8400671313 6863956.617660136, 677741.1784365982 6863952.984943013, 677745.8414924121 6863940.328077235, 677734.2856610973 6863934.008540551, 677727.7809048691 6863951.664307452))","0.3608616837071025","119.61787348773848",
"77243-New4Section-18","327.90282739113275","73.33645204273697","true","37.155036179433495","3","POLYGON ((677659.8961320759 6863659.006535098, 677656.25 6863673.6, 677656.1533424482 6863674.011308732, 677676.457337324 6863679.53465186, 677680.5157633316 6863664.615741527, 677659.8961320759 6863659.006535098))","0.0","0.0",""
"77390-New17Section-264","420.0468637232942","82.21340412616959","true","60.82133620466616","6","POLYGON ((673339.2370889622 6856163.611059142, 673339.85 6856156.44, 673340.02 6856154.42, 673340.79 6856144.97, 673341.0690755597 6856141.493689223, 673341.0690750548 6856141.49368917, 673322.47374906 6856139.582797947, 673320.1626620321 6856161.609753989, 673339.2370889622 6856163.611059142))","0.0","0.0",""
"77243-newSection0ConsolidationDivision-0","4032.7874076567296","369.4028325118383","true","105.66893186155625","11","POLYGON ((677882.0131253385 6863741.799856725, 677855.38 6863731.66, 677869.37 6863695.13, 677891.6 6863703.63, 677892.18 6863702.09, 677892.8217015122 6863702.323172728, 677893.7952010116 6863698.76761356, 677869.97 6863690.89, 677871.37 6863686.18, 677872.7993719766 6863686.651620195, 677872.8 6863686.65, 677875.09 6863680.61, 677878.8999985353 6863670.610003845, 677857.7 6863663.59, 677854.2300000207 6863662.480000007, 677854.2299999237 6863662.479999981, 677836.97 6863657.97, 677830.9372527519 6863656.406025057, 677809.2181219708 6863736.246279391, 677824.140047325 6863740.33184967, 677825.15 6863737.64, 677827.07 6863732.55, 677830.73 6863733.95, 677879.1024811426 6863752.430542886, 677882.0131253385 6863741.799856725))","0.49458129377392646","80.94798034711458",
"77243-New2Section-7","326.99961604237495","72.35259576285195","true","17.434403931700558","4","POLYGON ((677972.366259316 6863805.389022154, 677971.9731156906 6863802.720244953, 677969.7705806 6863787.768774157, 677951.5111804528 6863790.718503827, 677954.0691587309 6863808.082829911, 677972.36624833 6863805.389023772, 677972.366259316 6863805.389022154))","0.0","0.0",""
"77243-New1Section-1","317.4989711173154","71.44012609259838","true","36.182276906124606","3","POLYGON ((677953.7921454016 6863695.698479218, 677952.4000000145 6863694.940000009, 677952.3999999573 6863694.939999986, 677952.3999999538 6863694.9399999855, 677950.08 6863694.18, 677935.09718082 6863689.218704017, 677929.525378725 6863703.810372425, 677948.0007727786 6863710.86516811, 677953.7921454016 6863695.698479218))","0.5695167011665196","21.875309501836835",
"77243-New4Section-33","285.6749277500127","69.39010245555455","true","13.854497115490101","6","POLYGON ((677691.832414004 6863705.722634684, 677692.0405492901 6863704.957522381, 677671.5317003177 6863699.378452314, 677668.003555174 6863712.3480323795, 677688.5124041464 6863717.927102446, 677691.832414004 6863705.722634684))","0.0","0.0",""
"77243-New5Section-38","475.28515317590717","87.28451285162983","true","49.662262539151556","6","POLYGON ((677978.9303313959 6863916.536704233, 677979.1 6863921.54, 677995.7299999908 6863927.899999997, 677995.7299999997 6863927.899999999, 678002.453004132 6863902.82013511, 677983.9377221242 6863897.856858075, 677978.9303313959 6863916.536704233))","0.43682549699734574","132.71622696613238",
"77390-New17Section-321","369.12631671997013","78.11350488557242","true","43.624305739199144","4","POLYGON ((673293.610000005 6856225.749999999, 673314.0364187064 6856220.775138197, 673315.6146779228 6856205.751089223, 673295.9281092398 6856203.683037626, 673293.6100000003 6856225.749999998, 673293.610000005 6856225.749999999))","0.0","0.0",""
"77243-New5Section-62","456.3057713858759","123.49544147568054","true","64.79692264663242","7","POLYGON ((677977.3373962875 6863869.207382183, 677977.66 6863878.75, 677969.1200000002 6863879.1, 677969.12 6863879.100000001, 677969.68 6863895.89, 677978.22 6863895.59, 677978.9303313959 6863916.536704232, 677990.6604511443 6863872.7780194795, 677977.3373962875 6863869.207382183))","0.0","0.0",""
"77243-New7Section-136","423.19452607934016","89.738227919357","true","17.855473468646235","8","POLYGON ((677938.89 6863839.85, 677936.728828801 6863840.167291062, 677927.1591101084 6863865.216296373, 677940.0750599907 6863870.150704166, 677950.4389762786 6863843.022864521, 677951.4912653287 6863840.268468613, 677951.42 6863838.010000003, 677951.4199999934 6863838.01, 677944.33 6863839.05, 677938.89 6863839.85))","0.0","0.0",""
"77390-New17Section-27","320.28062878201024","72.58808866875694","true","36.89521050274898","7","POLYGON ((673294.8086247559 6855938.689066065, 673290.62 6855930.27, 673285.3768377214 6855919.748837156, 673285.376837153 6855919.74883602, 673281.9967957973 6855921.440249954, 673271.8231481477 6855926.531267369, 673281.2918312624 6855945.45303445, 673294.8086247559 6855938.689066065))","0.0","0.0",""
"77243-New8Section-134","471.5138958417242","109.41741950770566","true","10.877533971787663","5","POLYGON ((677754.8294330835 6863890.119851901, 677754.67 6863890.06, 677754.46 6863889.98, 677753.99 6863891.24, 677748.75 6863889.61, 677744.96 6863888.35, 677742.28 6863887.45, 677738.28 6863899.04, 677737.78 6863900.51, 677737.71 6863900.48, 677736.69 6863903.18, 677736.23 6863903.03, 677731.6300000006 6863901.51, 677731.629999999 6863901.510000003, 677728.31 6863911.3, 677725.019910842 6863920.963017764, 677730.8997124827 6863924.178504487, 677734.9826956663 6863926.411365222, 677754.8294330835 6863890.119851901))","0.4814087374878069","97.0569005952107",
"77243-New3Section-95","288.86959323614127","69.19679784920329","true","14.904283314671284","5","POLYGON ((677834.8706250144 6864041.151787954, 677841.89 6864044.44, 677848.099999988 6864047.339999994, 677848.1000000003 6864047.339999999, 677848.52 6864046.09, 677850.17 6864041.23, 677851.28 6864037.94, 677851.46 6864037.4, 677852.26 6864035.04, 677854.8092682286 6864027.483512386, 677841.9644936416 6864022.577778675, 677840.4564588931 6864026.526294341, 677834.8706250144 6864041.151787954))","0.3985388229559583","58.59127688964302",
"77243-New3Section-81","280.84623245764715","115.88186511727977","true","16.07212007612938","7","POLYGON ((678000.6381546188 6863912.252179559, 677993.89 6863937.6, 677972.9947747391 6863930.392723376, 677972.9947747384 6863930.392723376, 677984.627632001 6863945.1110970145, 678010.4672798603 6863924.68839661, 678000.6381546188 6863912.252179559))","0.4826823326060552","121.90972530431013",
"77243-New5Section-115","459.4792260255112","87.66496975697379","true","49.86160090606733","7","POLYGON ((678006.1 6863830, 677999.3893689192 6863830.98235474, 677995.0752509516 6863847.079545679, 678015.8963709628 6863852.659697414, 678016.14 6863851.75, 678022.6199990303 6863827.580003617, 678022.6199999994 6863827.580000001, 678022.6199999977 6863827.58, 678006.1 6863830))","0.2569686986961439","86.67312070706025",
"77243-New3Section-54","366.5524737218382","77.45790474065736","true","16.800968958201555","5","POLYGON ((678052.5343115878 6863886.969332599, 678039.619982928 6863897.176339543, 678041.5393990095 6863899.604864404, 678053.427791978 6863914.646552421, 678066.3421206381 6863904.439545477, 678052.5343115878 6863886.969332599))","0.0","0.0",""
"77243-New3Section-132","366.62914932051706","88.12556476443662","true","10.512050270364146","6","POLYGON ((678058.548337963 6863868.02437214, 678052.33 6863860.15, 678051.6480275937 6863859.286429578, 678051.6480253732 6863859.286426769, 678025.8121738782 6863879.706126666, 678032.7160784025 6863888.441233104, 678058.548337963 6863868.02437214))","0.0","0.0",""
"77390-New17Section-64","320.62447412484966","72.62584291487451","true","36.90557449783763","7","POLYGON ((673289.7587238819 6855996.349078622, 673293.65 6856004.19, 673299.1610239928 6856015.304051724, 673299.1610240506 6856015.304051841, 673312.745142288 6856008.513715849, 673308.9593937282 6856000.940297374, 673303.2846105885 6855989.587851008, 673289.7587238819 6855996.349078622))","0.0","0.0",""
"77243-New4Section-64","279.33870331506387","68.44727510813098","true","13.83513005739049","5","POLYGON ((677687.5198325095 6863717.657090869, 677668.45843818 6863712.471775269, 677664.9302930366 6863725.441355335, 677684.9842590019 6863730.896682514, 677688.5124041457 6863717.927102448, 677687.5198325095 6863717.657090869))","0.0","0.0",""
"77243-New3Section-3","285.07471491390663","73.47595722994839","true","11.347053958584524","7","POLYGON ((678077.3089612176 6863933.077542517, 678057.2215313134 6863948.953902949, 678062.5718876868 6863955.723395811, 678064.1254358385 6863957.689009387, 678084.2128657429 6863941.812648956, 678077.3089612176 6863933.077542517))","0.0","0.0",""
"77243-New3Section-76","372.3901558447795","89.7415054652774","true","55.80688429396511","4","POLYGON ((677837.630462209 6863947.000373852, 677830.4340025256 6863965.842999219, 677858.7187078213 6863976.645620262, 677860.0228137713 6863973.231055194, 677837.906370481 6863946.277958062, 677837.9063704766 6863946.277958061, 677837.630462209 6863947.000373852))","0.4507428104921818","52.58157340603631",
"77243-New8Section-63","396.4416230961325","86.21667107222744","true","13.630834530200424","5","POLYGON ((677762.3488814088 6863907.401941647, 677759.2976590217 6863912.981371433, 677748.0463076228 6863933.5554618025, 677750.1370750002 6863934.698839616, 677759.7148776354 6863939.936651891, 677774.017451421 6863913.783131735, 677764.0432416082 6863908.3285362935, 677762.3488814088 6863907.401941647))","0.0","0.0",""
"77243-New3Section-113","517.0038642068811","111.43172427928863","true","78.8205163186425","8","POLYGON ((678014.4728671301 6863860.286283151, 678013.46 6863864.09, 678004.9031180565 6863896.231869783, 678041.3346529194 6863867.4377342835, 678014.4728671301 6863860.286283151))","0.0","0.0",""
"77390-New17Section-79","439.20434897248595","83.96530722505103","true","46.39570978915652","7","POLYGON ((673317.9327712593 6856183.684125179, 673298.246087685 6856181.617320334, 673295.9281092398 6856203.683037626, 673315.6146779228 6856205.751089223, 673317.9327871623 6856183.68412685, 673317.9327712593 6856183.684125179))","0.0","0.0",""
"77243-New3Section-2","440.1379221429999","99.26830854254614","true","5.587735570859474","4","POLYGON ((677870.4070837792 6863974.851089415, 677871.945710134 6863976.726198584, 677871.9457101361 6863976.726198584, 677875.54 6863966.07, 677885.71 6863969.17, 677890.13 6863970.52, 677890.3012288057 6863969.990006077, 677889.2847934916 6863947.150713874, 677869.2140636324 6863948.04393764, 677870.4070837792 6863974.851089415))","0.0","0.0",""
"77390-New17Section-107","221.19775268610448","62.08078361397105","true","27.998708261994395","7","POLYGON ((673314.0364187094 6856220.775138196, 673326.17 6856217.82, 673326.34 6856217.77, 673327.81 6856212.57, 673331.7307098622 6856203.883119144, 673315.9846677664 6856202.229015373, 673314.0364187071 6856220.775138196, 673314.0364187094 6856220.775138196))","0.0","0.0",""
"77243-New3Section-39","482.8132415599051","108.87324401843235","true","23.72354331417467","7","POLYGON ((677997.7470590938 6863967.576928861, 678015.58 6863973.2, 678032.51 6863978.55, 678034.34 6863979.12, 678037.39 6863980.07, 678041.2092904131 6863981.276849686, 678041.2100263136 6863981.2762680575, 678017.8344889974 6863951.700568429, 677997.747059093 6863967.57692886, 677997.7470590938 6863967.576928861))","0.0","0.0",""
"77390-New21Section-155","3189.578013699084","361.44246203756313","true","4.569178234117137","11","POLYGON ((674791.394214479 6855061.251350712, 674797.29 6855063.42, 674797.9599999998 6855063.26, 674797.9599999936 6855063.259999987, 674795.8859586173 6855059.068253205, 674785.61 6855038.3, 674767.36 6855032.35, 674749.58 6855026.53, 674743.78 6855024.62, 674744.35 6855035.58, 674743.04 6855046.13, 674733.73 6855046.27, 674699.28 6855046.78, 674689.03 6855046.93, 674688.0300000006 6855046.94, 674688.03 6855046.94, 674688.09 6855048.85, 674688.2 6855050.45, 674688.36 6855052.04, 674688.6 6855053.72, 674688.94 6855055.53, 674689.29 6855057.01, 674689.6 6855058.05, 674690.05 6855059.3, 674690.51 6855060.4, 674691.36 6855062.29, 674692.67 6855064.91, 674693.19 6855065.85, 674693.83 6855066.93, 674695.23 6855069.04, 674698.1 6855073.15, 674715.8581474216 6855097.963726703, 674746.262429362 6855083.186502077, 674744.74 6855080.15, 674747.74 6855057.06, 674749.17 6855045.72, 674791.394214479 6855061.251350712), (674739.97 6855070.36, 674739.76 6855070.15, 674739.35 6855068.4, 674739.12 6855066.61, 674739.07 6855064.82, 674739.19 6855063.02, 674739.51 6855061.25, 674739.99 6855059.51, 674740.64 6855057.84, 674741.45 6855056.23, 674741.84 6855055.82, 674741.4 6855059.33, 674739.97 6855070.36))","0.5101992858716671","70.61072763163436",
"77243-New7Section-148","471.1648249487639","95.80222989861825","true","14.228088486792279","7","POLYGON ((677914.9975000011 6863897.045000001, 677927.9149999999 6863901.9799999995, 677940.075059991 6863870.150704166, 677927.1575599918 6863865.215704166, 677914.9975000011 6863897.045000001))","0.0","0.0",""
"77243-New3Section-28","482.60912438821","88.90593563355797","true","19.223341321669103","5","POLYGON ((678061.2974562172 6863965.399907627, 678049.60968756 6863950.612057813, 678029.5222576563 6863966.488418244, 678041.2100263141 6863981.2762680575, 678061.2974562172 6863965.399907627))","0.36051525412551544","150.69929874729715",
"77390-New17Section-166","418.00775812410495","82.0411972422237","true","60.90041716063406","6","POLYGON ((673322.6137337929 6856132.560320073, 673331.4170333206 6856133.464963949, 673341.6293672707 6856134.514402895, 673341.6293673042 6856134.514402898, 673341.6293673122 6856134.51440282, 673341.6293674433 6856134.514401196, 673341.71 6856133.51, 673342.0999993418 6856128.680008152, 673342.1000000217 6856128.679999721, 673342.62 6856122.04, 673343.3679122202 6856112.409579727, 673324.8796980958 6856110.509695524, 673322.6137337929 6856132.560320073))","0.0","0.0",""
"77243-newSection0ConsolidationDivision-6","3791.562219210091","602.9010658853754","true","153.8670799467771","21","POLYGON ((677940.9665910358 6863828.014266928, 677930.06 6863829.62, 677933.66 6863817.75, 677941.35 6863792.36, 677951.1626218146 6863790.774812017, 677951.8312768979 6863788.3326508105, 677946.48 6863789.2, 677949.28 6863777.24, 677946.27 6863776.25, 677955.47 6863745.77, 677956.6977787383 6863745.660198649, 677957.66 6863741.56, 677958.1372170362 6863727.304087904, 677958.1372170359 6863727.304087904, 677957.19 6863729.83, 677918.74 6863830.42, 677896.78 6863822.03, 677888.44 6863818.85, 677882.88 6863816.72, 677909.04 6863748.23, 677909.32 6863747.52, 677911.81 6863740.99, 677911.75 6863740.96, 677899.37 6863735.02, 677894.91 6863746.71, 677893.2802873442 6863746.089530092, 677892.0457315692 6863750.598557685, 677890.3659479755 6863756.733712311, 677891.22 6863757.06, 677887.8961102356 6863765.754419795, 677864.8287877701 6863850.004314046, 677913.1181513063 6863863.225770646, 677921.05 6863842.47, 677935.28 6863840.38, 677937.6772604553 6863840.028047633, 677940.9665910358 6863828.014266928))","0.5297528756195344","84.0816766292402",
"77243-New4Section-55","296.87239227582427","76.88040087208415","true","11.100042237658613","6","POLYGON ((677727.7746598038 6863693.494622897, 677734.8506304572 6863695.419515714, 677742.1314396034 6863668.655016716, 677731.8036883539 6863665.845534433, 677724.5228792075 6863692.61003343, 677727.7746598038 6863693.494622897))","0.0","0.0",""
"77390-New17Section-15","402.50789453753345","80.59204774336702","true","59.782950587422334","8","POLYGON ((673343.3679122202 6856112.409579727, 673343.51 6856110.58, 673343.61 6856109.34, 673344.41 6856099.11, 673345.109172566 6856090.305035598, 673345.1091725472 6856090.305035596, 673327.1052078089 6856088.85274398, 673324.8796980958 6856110.509695524, 673343.3679122202 6856112.409579727))","0.0","0.0",""
"77243-New6Section-37","540.0512035888325","102.94832245883646","true","3.91215769979741","7","POLYGON ((677880.738486286 6863784.47687805, 677885.9792431426 6863770.768439026, 677851.6031146686 6863757.634918155, 677846.365088061 6863771.344400281, 677880.738486286 6863784.47687805))","0.48604209922866315","54.706445850130166",
"77243-New3Section-36","308.94597526193326","70.45677723014641","true","13.833112677969037","6","POLYGON ((677984.6276320016 6863945.111097015, 677996.2604892626 6863959.829470652, 678009.1803131922 6863949.61812045, 677997.5474559298 6863934.899746813, 677995.5679928781 6863936.464241077, 677984.6276320016 6863945.111097015))","0.0","0.0",""
